Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
ntrs.larc.nasa.gov,nasa.gov,http://ntrs.larc.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
ntrs.nasa.gov,nasa.gov,https://ntrs.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
ntstal.rita.dot.gov,dot.gov,http://ntstal.rita.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ntwc.arh.noaa.gov,noaa.gov,http://ntwc.arh.noaa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
ntwc.ncep.noaa.gov,noaa.gov,http://ntwc.ncep.noaa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
nureg.nrc.gov,nrc.gov,http://nureg.nrc.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
nutrition.va.gov,va.gov,http://www.nutrition.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nutritionhistory.nal.usda.gov,usda.gov,https://nutritionhistory.nal.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,True,True
nuwrf.gsfc.nasa.gov,nasa.gov,https://nuwrf.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,False,True
nvc.state.gov,state.gov,http://nvc.state.gov,True,False,,True,False,True,False,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,False,False
nvd.internal.nist.gov,nist.gov,http://nvd.internal.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nvd.nist.gov,nist.gov,https://nvd.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
nvfish.mojavedata.gov,mojavedata.gov,https://nvfish.mojavedata.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
nwcoa3.nwfsc.noaa.gov,noaa.gov,https://nwcoa3.nwfsc.noaa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
nwcohp1.nwfsc.noaa.gov,noaa.gov,http://nwcohp1.nwfsc.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nweb.ngs.noaa.gov,noaa.gov,https://nweb.ngs.noaa.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False
nwfsc.noaa.gov,noaa.gov,https://www.nwfsc.noaa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,True,True,True
nwis.waterdata.usgs.gov,usgs.gov,https://nwis.waterdata.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
nwisdata.usgs.gov,usgs.gov,http://nwisdata.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nwissdpdwwwatch2.cr.usgs.gov,usgs.gov,http://nwissdpdwwwatch2.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nwissdtrasnwisra1.cr.usgs.gov,usgs.gov,http://nwissdtrasnwisra1.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nwissdtrasnwisra2.cr.usgs.gov,usgs.gov,http://nwissdtrasnwisra2.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nwrc.usgs.gov,usgs.gov,https://www.nwrc.usgs.gov,True,False,,False,True,False,False,False,True,False,False,,,True,False,False,False,False,False,False
nwrcmap.cr.usgs.gov,usgs.gov,https://nwrcmap.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
nwrcmap30.cr.usgs.gov,usgs.gov,https://nwrcmap30.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
nwrfc.noaa.gov,noaa.gov,https://www.nwrfc.noaa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=604800; includeSubdomains;,604800,False,False,False,False,True,True,False
nws.noaa.gov,noaa.gov,http://nws.noaa.gov,True,True,http://www.weather.gov,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nwscms.weather.gov,weather.gov,http://nwscms.weather.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ny.water.usgs.gov,usgs.gov,http://ny.water.usgs.gov,True,False,,True,False,False,False,False,False,False,True,max-age=3600; includeSubDomains;,3600,True,False,False,False,True,False,False
nyam.wip.nlm.nih.gov,nih.gov,http://nyam.wip.nlm.nih.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
nyharbor.va.gov,va.gov,http://www.nyharbor.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nynj.va.gov,va.gov,http://www.nynj.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nz.dev.usembassy.gov,usembassy.gov,https://nz.dev.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://accounts.google.com/o/oauth2/v2/auth?response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D958249280970-3kk9u262o07tkovesdi0v1fp3mt10s9e.apps.googleusercontent.com%26state%3DK2Spft7pk9rOpPO4j4TFJR04sAc%26redirect_uri%3Dhttps://dev.usembassy.gov/redirect_uri%26nonce%3DCzzov3J2kZbCxTHv2Xn-b3iUaB1yo4M9nOeOzl1IAaM%26from_login%3D1%26as%3D-1fb8f71f0b61de&oauth=1&sarp=1&scc=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
nz.edit.usembassy.gov,usembassy.gov,https://nz.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DOAHS1Hb3y2pZfT2uU2jgkTsYhuo%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DMHdlDB6l5WrgVgAZOtUiDxdf0LyOv909s2932JCc3zQ%26hd%3Damerica.gov%26from_login%3D1%26as%3D-28cb2d190cd65337&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
nz.usembassy.gov,usembassy.gov,https://nz.usembassy.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
oa.doleta.gov,doleta.gov,http://oa.doleta.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,False,True
oalj.dol.gov,dol.gov,http://www.oalj.dol.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
oas.gsfc.nasa.gov,nasa.gov,http://oas.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oasext.epa.gov,epa.gov,http://oasext.epa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,False,True
oaspub.epa.gov,epa.gov,https://oaspub.epa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
obidev117.rtpnc.epa.gov,epa.gov,http://obidev117.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
obipublic11.epa.gov,epa.gov,http://obipublic11.epa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,True,False,True
obipublicext11.epa.gov,epa.gov,http://obipublicext11.epa.gov,True,True,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,True,True,True
obistgext117.rtpnc.epa.gov,epa.gov,http://obistgext117.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
occ.larc.nasa.gov,nasa.gov,https://occ.larc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
occ.treas.gov,treas.gov,https://occ.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=469152000; includesSubDomains,469152000,False,False,False,False,True,True,True
occ.ustreas.gov,ustreas.gov,http://www.occ.ustreas.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
oceancolor.gsfc.nasa.gov,nasa.gov,https://oceancolor.gsfc.nasa.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
oceancolor.sci.gsfc.nasa.gov,nasa.gov,https://oceancolor.sci.gsfc.nasa.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
oceandata.sci.gsfc.nasa.gov,nasa.gov,https://oceandata.sci.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
oceanexplorer.noaa.gov,noaa.gov,http://oceanexplorer.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oceanservice.noaa.gov,noaa.gov,http://oceanservice.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oceantoday.noaa.gov,noaa.gov,http://oceantoday.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oceanxtremes.jpl.nasa.gov,nasa.gov,http://oceanxtremes.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
ocfo.usda.gov,usda.gov,http://www.ocfo.usda.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
ocio.commerce.gov,commerce.gov,https://ocio.commerce.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
ocio.usda.gov,usda.gov,https://www.ocio.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
oco-2.jpl.nasa.gov,nasa.gov,http://oco-2.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oco.jpl.nasa.gov,nasa.gov,http://oco.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oco2.jpl.nasa.gov,nasa.gov,http://oco2.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oco3.jpl.nasa.gov,nasa.gov,http://oco3.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oconaluftee.jobcorps.gov,jobcorps.gov,http://oconaluftee.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
ocrcas.dr.ed.gov,ed.gov,http://ocrcas.dr.ed.gov,True,False,,False,False,False,True,True,True,False,False,,,False,False,False,False,False,False,False
ocrcas.ed.gov,ed.gov,https://ocrcas.ed.gov,True,False,,False,True,False,True,True,False,False,True,max-age=7200,7200,False,False,False,False,True,True,False
ocrdata.ed.gov,ed.gov,http://ocrdata.ed.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ocrdata1.ed.gov,ed.gov,http://ocrdata1.ed.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oculus.nlm.nih.gov,nih.gov,https://oculus.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False,False,True,True,True
oculus.wip.nlm.nih.gov,nih.gov,http://oculus.wip.nlm.nih.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
odeo.hq.nasa.gov,nasa.gov,http://odeo.hq.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
odocs.osmre.gov,osmre.gov,https://www.odocs.osmre.gov,True,False,,True,True,False,False,False,False,False,True,max-age=15552001; includeSubDomains; preload,15552001,False,False,False,False,True,True,False
ods-test.od.nih.gov,nih.gov,http://ods-test.od.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ods.od.nih.gov,nih.gov,https://ods.od.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
odtstopaicitews.od.nih.gov,nih.gov,http://odtstopaicitews.od.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oedca.va.gov,va.gov,http://www.oedca.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oedci-fqt.etc.uspto.gov,uspto.gov,http://oedci-fqt.etc.uspto.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oedci.uspto.gov,uspto.gov,http://oedci.uspto.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
oefoif.va.gov,va.gov,http://www.oefoif.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oeop.larc.nasa.gov,nasa.gov,https://oeop.larc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
oes.gsa.gov,gsa.gov,https://oes.gsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ofccp.dol-esa.gov,dol-esa.gov,http://ofccp.dol-esa.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,False,True
ofmext.epa.gov,epa.gov,http://ofmext.epa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,False,True
ofmint.rtpnc.epa.gov,epa.gov,http://ofmint.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ofmpub.epa.gov,epa.gov,https://ofmpub.epa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
ofmstage.rtpnc.epa.gov,epa.gov,http://ofmstage.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ogc.commerce.gov,commerce.gov,https://ogc.commerce.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
ogin.usajobs.gov,usajobs.gov,https://ogin.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ogis.archives.gov,archives.gov,https://ogis.archives.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
oh.water.usgs.gov,usgs.gov,http://oh.water.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
oicms.hq.nasa.gov,nasa.gov,http://oicms.hq.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
oig.dol.gov,dol.gov,http://oig.dol.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
oig.hhs.gov,hhs.gov,https://oig.hhs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
oig.justice.gov,justice.gov,https://oig.justice.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,True,True,True
oig.state.gov,state.gov,https://oig.state.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
oig.stg.doj.gov,doj.gov,http://oig.stg.doj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oiir.hq.nasa.gov,nasa.gov,http://oiir.hq.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
oit.va.gov,va.gov,http://www.oit.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ojprdcweb56e.ojp.usdoj.gov,usdoj.gov,http://ojprdcweb56e.ojp.usdoj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ojprdcweb58.ojp.usdoj.gov,usdoj.gov,http://ojprdcweb58.ojp.usdoj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ojprdcweb59.ojp.usdoj.gov,usdoj.gov,http://ojprdcweb59.ojp.usdoj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ok.water.usgs.gov,usgs.gov,http://ok.water.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
oklahoma.va.gov,va.gov,http://www.oklahoma.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
olddominion.jobcorps.gov,jobcorps.gov,http://olddominion.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
olympiccoast.noaa.gov,noaa.gov,http://olympiccoast.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
om.edit.usembassy.gov,usembassy.gov,https://om.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DpJxDmTMhjL-3YWGGvzom9YY3dNM%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DZR2LqcdJFlOCVh4cA0dmre6SFoXdsrmDgQzRq2U1QX4%26hd%3Damerica.gov%26from_login%3D1%26as%3D-73f5bb659033e8db&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
om.staffingstress.opm.gov,opm.gov,http://om.staffingstress.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oman.usembassy.gov,usembassy.gov,https://oman.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
omao.noaa.gov,noaa.gov,http://www.omao.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ombuds.hq.nasa.gov,nasa.gov,http://ombuds.hq.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
omeka-dev.nal.usda.gov,usda.gov,http://omeka-dev.nal.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
omg.jpl.nasa.gov,nasa.gov,http://omg.jpl.nasa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
ominox.gsfc.nasa.gov,nasa.gov,http://ominox.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
omniweb-dev.sci.gsfc.nasa.gov,nasa.gov,http://omniweb-dev.sci.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
omniweb.gsfc.nasa.gov,nasa.gov,http://omniweb.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
omniweb.sci.gsfc.nasa.gov,nasa.gov,http://omniweb.sci.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
onboarding.usastaffing.gov,usastaffing.gov,https://onboarding.usastaffing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
onboardingtrain.usastaffing.gov,usastaffing.gov,https://onboardingtrain.usastaffing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
one.nhtsa.gov,nhtsa.gov,https://one.nhtsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
oneonta.jobcorps.gov,jobcorps.gov,http://oneonta.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
online.wr.usgs.gov,usgs.gov,https://online.wr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=3600; includeSubDomains;,3600,True,False,False,False,True,True,False
ope.ed.gov,ed.gov,https://ope.ed.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
open.defense.gov,defense.gov,http://open.defense.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
open.gsa.gov,gsa.gov,http://open.gsa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
open.nasa.gov,nasa.gov,https://open.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
opendap.co-ops.nos.noaa.gov,noaa.gov,https://opendap.co-ops.nos.noaa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
opm.ecpic.gov,ecpic.gov,https://opm.ecpic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
opm.usajobs.gov,usajobs.gov,https://opm.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
opotxfind.hrsa.gov,hrsa.gov,https://opotxfind.hrsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
oprm.va.gov,va.gov,http://oprm.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
optics-wstage.msfc.nasa.gov,nasa.gov,http://optics-wstage.msfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
optics.msfc.nasa.gov,nasa.gov,https://optics.msfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
optn.transplant.hrsa.gov,hrsa.gov,https://optn.transplant.hrsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
opubrev08.bls.gov,bls.gov,http://opubrev08.bls.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
or.nrcs.usda.gov,usda.gov,https://www.or.nrcs.usda.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,False,False,False,False,False,False,True
or.water.usgs.gov,usgs.gov,https://or.water.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=3600; includeSubDomains;,3600,True,False,False,False,True,True,False
orapub.saltlake-tc.osha.gov,osha.gov,http://orapub.saltlake-tc.osha.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
orbit.nesdis.noaa.gov,noaa.gov,http://www.orbit.nesdis.noaa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
orders.gpo.gov,gpo.gov,http://orders.gpo.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
ordsnorms.cdc.gov,cdc.gov,http://ordsnorms.cdc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
organdonor.hrsa.cloud.hhs.gov,hhs.gov,http://organdonor.hrsa.cloud.hhs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
organicroots.nal.usda.gov,usda.gov,https://organicroots.nal.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,True,True
origin-dr-www.nhtsa.gov,nhtsa.gov,http://origin-dr-www.nhtsa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
origin-dr-www.safercar.gov,safercar.gov,http://origin-dr-www.safercar.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
origin-fs.fs.usda.gov,usda.gov,http://origin-fs.fs.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-preview.weather.gov,weather.gov,http://origin-preview.weather.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-prod-www.nhtsa.gov,nhtsa.gov,http://origin-prod-www.nhtsa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
origin-prod-www.safercar.gov,safercar.gov,http://origin-prod-www.safercar.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
origin-staging.benefits.gov,benefits.gov,http://origin-staging.benefits.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-staging.govloans.gov,govloans.gov,http://origin-staging.govloans.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-staging.nativeonestop.gov,nativeonestop.gov,http://origin-staging.nativeonestop.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-water.weather.gov,weather.gov,http://origin-water.weather.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
origin-www.benefits.gov,benefits.gov,http://origin-www.benefits.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-www.choosemyplate.gov,choosemyplate.gov,http://origin-www.choosemyplate.gov,True,False,,False,False,False,True,True,True,False,False,,,False,False,False,False,False,False,False
origin-www.eac.gov,eac.gov,https://origin-www.eac.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
origin-www.fsis.usda.gov,usda.gov,https://origin-www.fsis.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,False,True,True,True
origin-www.govloans.gov,govloans.gov,http://origin-www.govloans.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-www.justice.gov,justice.gov,https://origin-www.justice.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
origin-www.nativeonestop.gov,nativeonestop.gov,http://origin-www.nativeonestop.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-www.nws.noaa.gov,noaa.gov,http://origin-www.nws.noaa.gov,True,True,http://www.weather.gov,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-www.trafficsafetymarketing.gov,trafficsafetymarketing.gov,http://origin-www.trafficsafetymarketing.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
origin-www.wrh.noaa.gov,noaa.gov,http://origin-www.wrh.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origin-www2.epa.gov,epa.gov,http://origin-www2.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
