Domain,Base Domain,Canonical,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HSTS,HSTS Header,HSTS Max Age,HSTS All Subdomains,HSTS Preload Ready,HSTS Preloaded,Broken Root,Broken WWW
comptrollerofthecurrency.gov,comptrollerofthecurrency.gov,http://comptrollerofthecurrency.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ipp.gov,ipp.gov,http://www.ipp.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
irs.gov,irs.gov,https://www.irs.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
ndep.gov,ndep.gov,http://www.ndep.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
irsnet.gov,irsnet.gov,http://irsnet.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
irssales.gov,irssales.gov,http://www.irssales.gov,True,True,https://www.treasury.gov/auctions/irs/index.html,False,False,False,False,False,True,False,,,False,False,False,False,False
irsvideos.gov,irsvideos.gov,http://www.irsvideos.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
irsauctions.gov,irsauctions.gov,http://www.irsauctions.gov,True,True,https://www.treasury.gov/auctions/irs/index.html,False,False,False,False,False,True,False,,,False,False,False,False,False
bankhelp.gov,bankhelp.gov,http://bankhelp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
mha.gov,mha.gov,http://www.mha.gov,True,True,https://www.makinghomeaffordable.gov/pages/default.aspx,False,False,False,False,False,True,False,,,False,False,False,False,False
moneyfactory.gov,moneyfactory.gov,http://moneyfactory.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
moneyfactorystore.gov,moneyfactorystore.gov,http://www.moneyfactorystore.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
financialresearch.gov,financialresearch.gov,http://financialresearch.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
mymoney.gov,mymoney.gov,http://www.mymoney.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
myra.gov,myra.gov,https://myra.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000,31536000,False,False,False,False,False
financialstability.gov,financialstability.gov,http://www.financialstability.gov,True,True,http://www.treasury.gov/initiatives/financial-stability/pages/default.aspx,False,False,False,False,False,True,False,,,False,False,False,False,False
nationalbankhelp.gov,nationalbankhelp.gov,http://nationalbankhelp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nationalbanknet.gov,nationalbanknet.gov,http://www.nationalbanknet.gov,True,True,https://www.banknet.gov/,False,False,False,True,False,True,False,,,False,False,False,False,False
bondpro.gov,bondpro.gov,http://bondpro.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
occ.gov,occ.gov,http://occ.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
occhelps.gov,occhelps.gov,http://occhelps.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
helpwithmycreditcard.gov,helpwithmycreditcard.gov,http://helpwithmycreditcard.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ots.gov,ots.gov,http://ots.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
patriotbonds.gov,patriotbonds.gov,http://patriotbonds.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
helpwithmycheckingaccount.gov,helpwithmycheckingaccount.gov,http://helpwithmycheckingaccount.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
pay.gov,pay.gov,https://pay.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
pracomment.gov,pracomment.gov,http://www.pracomment.gov,True,True,https://sites.google.com/a/pracomment.gov/sites/system/errors/sitedisabled?disabledsite=pracomment.gov/pracomments,False,False,False,False,False,False,False,,,False,False,False,True,False
savingsbond.gov,savingsbond.gov,http://savingsbond.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
savingsbonds.gov,savingsbonds.gov,http://savingsbonds.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
navycash.gov,navycash.gov,http://www.navycash.gov,True,False,,False,False,False,True,False,True,False,,,False,False,False,True,False
ipac.gov,ipac.gov,https://www.ipac.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
makinghomeaffordable.gov,makinghomeaffordable.gov,http://www.makinghomeaffordable.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
occnet.gov,occnet.gov,http://occnet.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
taaps.gov,taaps.gov,http://taaps.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
tcis.gov,tcis.gov,http://tcis.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
nationalbank.gov,nationalbank.gov,http://www.nationalbank.gov,True,True,https://www.banknet.gov/,False,False,False,True,False,True,False,,,False,False,False,False,False
tigtanet.gov,tigtanet.gov,http://tigtanet.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
treas.gov,treas.gov,http://www.treas.gov,True,True,http://www.treasury.gov/pages/default.aspx,False,False,False,False,False,True,False,,,False,False,False,False,False
treaslockbox.gov,treaslockbox.gov,https://www.treaslockbox.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
tigta.gov,tigta.gov,http://www.tigta.gov,True,True,https://www.treasury.gov/tigta/,False,False,False,False,False,False,False,,,False,False,False,False,False
sigtarp.gov,sigtarp.gov,http://www.sigtarp.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
treasuryauction.gov,treasuryauction.gov,http://treasuryauction.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
treasuryauctions.gov,treasuryauctions.gov,http://treasuryauctions.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
helpwithmymortgagebank.gov,helpwithmymortgagebank.gov,http://helpwithmymortgagebank.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
treasuryecm.gov,treasuryecm.gov,http://treasuryecm.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
treasuryhunt.gov,treasuryhunt.gov,http://treasuryhunt.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
its.gov,its.gov,https://www.its.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
trs.gov,trs.gov,http://trs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ttb.gov,ttb.gov,http://ttb.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
msb.gov,msb.gov,http://msb.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
ttlplus.gov,ttlplus.gov,http://ttlplus.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
savingsbondwizard.gov,savingsbondwizard.gov,http://savingsbondwizard.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
usaspending.gov,usaspending.gov,https://www.usaspending.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
usdebitcard.gov,usdebitcard.gov,http://usdebitcard.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
usmint.gov,usmint.gov,http://www.usmint.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
ttbonline.gov,ttbonline.gov,https://ttbonline.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
treasuryscams.gov,treasuryscams.gov,http://treasuryscams.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
treasurydirect.gov,treasurydirect.gov,http://treasurydirect.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
qatesttwai.gov,qatesttwai.gov,https://www.qatesttwai.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,False
911.gov,911.gov,http://911.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
bts.gov,bts.gov,http://www.bts.gov,True,True,http://www.rita.dot.gov/bts/,False,False,False,False,False,True,False,,,False,False,False,True,False
cflhd.gov,cflhd.gov,http://www.cflhd.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
tax.gov,tax.gov,http://www.tax.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
distraction.gov,distraction.gov,http://www.distraction.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
dot.gov,dot.gov,http://www.dot.gov,True,True,http://www.transportation.gov/,True,False,False,False,False,False,False,,,False,False,False,True,False
dotideahub.gov,dotideahub.gov,https://www.dotideahub.gov,True,True,https://auth.smext.faa.gov/arcotafm/login.jsp?type=33554433&realmoid=06-16e686be-7e29-4490-a22c-43993d9c4c80&guid=&smauthreason=0&method=get&smagentname=-sm-%2ba14x8ymznn8mnnj8uxcaqc66wawv4f1qn0fpetfxkl49guiwsrgm5pecfukzsyd&target=-sm-https%3a%2f%2fwww%2edotideahub%2egov%2f,True,True,False,True,False,False,False,,,False,False,False,False,False
distracteddriving.gov,distracteddriving.gov,http://distracteddriving.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
dottrafficrecords.gov,dottrafficrecords.gov,http://dottrafficrecords.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ems.gov,ems.gov,http://ems.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
esc.gov,esc.gov,http://www.esc.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
twai.gov,twai.gov,http://twai.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
faasafety.gov,faasafety.gov,https://www.faasafety.gov,True,False,,True,True,False,True,False,False,True,max-age=16070400,16070400,False,False,False,False,False
fdr.gov,fdr.gov,http://fdr.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
wizard.gov,wizard.gov,http://wizard.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
italladdsup.gov,italladdsup.gov,http://www.italladdsup.gov,True,True,http://www.fhwa.dot.gov/environment/air_quality/it_all_adds_up/,False,False,False,False,False,True,False,,,False,False,False,True,False
jccbi.gov,jccbi.gov,http://jccbi.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
marview.gov,marview.gov,http://marview.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
verifypayment.gov,verifypayment.gov,http://verifypayment.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
nhtsa.gov,nhtsa.gov,http://www.nhtsa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
ntdprogram.gov,ntdprogram.gov,http://www.ntdprogram.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
treasury.gov,treasury.gov,http://www.treasury.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
protectyourmove.gov,protectyourmove.gov,https://www.protectyourmove.gov,True,True,http://www.fmcsa.dot.gov/protect-your-move,True,True,False,True,False,False,False,,,False,False,False,True,False
safercar.gov,safercar.gov,http://www.safercar.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
plainlanguage.gov,plainlanguage.gov,http://www.plainlanguage.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,True,False
mda.gov,mda.gov,http://mda.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
fmip.gov,fmip.gov,http://fmip.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
sustainablecommunities.gov,sustainablecommunities.gov,https://www.sustainablecommunities.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,True,False
tfhrc.gov,tfhrc.gov,http://www.tfhrc.gov,True,True,http://www.fhwa.dot.gov/research/,False,False,False,False,False,True,False,,,False,False,False,True,False
slgs.gov,slgs.gov,http://slgs.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
transportation.gov,transportation.gov,http://www.transportation.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
transportationresearch.gov,transportationresearch.gov,http://transportationresearch.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
unitedweride.gov,unitedweride.gov,http://www.unitedweride.gov,True,True,https://www2.fta.dot.gov/ccam/,False,False,False,True,False,True,False,,,False,False,False,True,False
trafficsafetymarketing.gov,trafficsafetymarketing.gov,http://www.trafficsafetymarketing.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
ustreas.gov,ustreas.gov,http://www.ustreas.gov,True,True,http://www.treasury.gov/pages/default.aspx,False,False,False,False,False,True,False,,,False,False,False,False,False
nationalresourcedirectory.gov,nationalresourcedirectory.gov,http://www.nationalresourcedirectory.gov,True,True,https://www.ebenefits.va.gov/ebenefits/nrd,True,False,False,True,False,False,False,,,False,False,False,False,False
nrd.gov,nrd.gov,https://www.nrd.gov,True,True,https://www.ebenefits.va.gov/ebenefits/nrd,True,True,False,True,False,False,False,,,False,False,False,False,False
thesecondthing.gov,thesecondthing.gov,http://thesecondthing.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
dottrcc.gov,dottrcc.gov,http://dottrcc.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
vet-biz.gov,vet-biz.gov,http://vet-biz.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
vetbiz.gov,vetbiz.gov,http://www.vetbiz.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
vetsuccess.gov,vetsuccess.gov,http://vetsuccess.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
strongports.gov,strongports.gov,http://www.strongports.gov,True,True,http://www.marad.dot.gov/ports/strongports/,False,False,False,False,False,True,False,,,False,False,False,False,False
counterwmd.gov,counterwmd.gov,http://counterwmd.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
dni.gov,dni.gov,http://www.dni.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
workplace.gov,workplace.gov,http://www.workplace.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
treasury.fed.us,fed.us,http://treasury.fed.us,True,True,,False,False,False,True,False,True,False,,,False,False,False,False,True
faa.gov,faa.gov,http://www.faa.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
intelink.gov,intelink.gov,http://www.intelink.gov,True,False,,True,False,False,True,False,False,False,,,False,False,False,True,False
intelligence.gov,intelligence.gov,http://intelligence.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ise.gov,ise.gov,https://www.ise.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
icjointduty.gov,icjointduty.gov,http://icjointduty.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
nmic.gov,nmic.gov,http://nmic.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
odni.gov,odni.gov,http://www.odni.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
cdco.gov,cdco.gov,http://www.cdco.gov,True,True,http://www.cdco.va.gov/,False,False,False,False,False,False,False,,,False,False,False,True,False
pix.gov,pix.gov,http://pix.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
iarpa-ideas.gov,iarpa-ideas.gov,http://iarpa-ideas.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
airnow.gov,airnow.gov,http://airnow.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
aqi.gov,aqi.gov,http://aqi.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
lasegundacosa.gov,lasegundacosa.gov,http://lasegundacosa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
energystar.gov,energystar.gov,http://www.energystar.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
epa-echo.gov,epa-echo.gov,http://epa-echo.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
sharetheroadsafely.gov,sharetheroadsafely.gov,http://www.sharetheroadsafely.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
epa.gov,epa.gov,http://www.epa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
fdms.gov,fdms.gov,https://www.fdms.gov,True,False,,True,True,True,True,False,False,False,,,False,False,False,False,False
va.gov,va.gov,http://va.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
frtr.gov,frtr.gov,https://frtr.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False
epa-otis.gov,epa-otis.gov,http://epa-otis.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
safertruck.gov,safertruck.gov,http://safertruck.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
regulation.gov,regulation.gov,http://regulation.gov,True,True,http://www.regulations.gov/,False,False,False,False,False,False,False,,,False,False,False,False,True
regulations.gov,regulations.gov,http://www.regulations.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ncix.gov,ncix.gov,http://www.ncix.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
sustainability.gov,sustainability.gov,http://sustainability.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
urbanwaters.gov,urbanwaters.gov,http://www.urbanwaters.gov,True,True,http://www2.epa.gov/urbanwaterspartners,False,False,False,False,False,False,False,,,False,False,False,False,False
eeoc.gov,eeoc.gov,http://eeoc.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
relocatefeds.gov,relocatefeds.gov,http://relocatefeds.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
cbi-epa.gov,cbi-epa.gov,http://cbi-epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
change.gov,change.gov,http://change.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
earmarks.gov,earmarks.gov,http://www.earmarks.gov,True,True,https://earmarks.omb.gov/earmarks-public/,True,False,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
egov.gov,egov.gov,http://www.egov.gov,True,True,https://www.whitehouse.gov/omb/e-gov,True,False,False,False,False,False,False,,,False,False,False,False,False
bto.gov,bto.gov,http://bto.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ethics.gov,ethics.gov,http://www.ethics.gov,True,True,http://ethics.data.gov/,True,False,False,False,False,False,False,,,False,False,False,False,False
exrwh.gov,exrwh.gov,http://exrwh.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
fiscalcommission.gov,fiscalcommission.gov,https://www.fiscalcommission.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
iarpa.gov,iarpa.gov,http://www.iarpa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
itdashboard.gov,itdashboard.gov,https://itdashboard.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
joiningforces.gov,joiningforces.gov,http://www.joiningforces.gov,True,True,https://www.whitehouse.gov/joiningforces,True,False,False,False,False,False,False,,,False,False,False,False,False
ofee.gov,ofee.gov,http://ofee.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
max.gov,max.gov,https://www.max.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
osis.gov,osis.gov,http://osis.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
notalone.gov,notalone.gov,https://www.notalone.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,True,False,False
nstic.gov,nstic.gov,http://www.nstic.gov,True,True,http://www.nist.gov/nstic/,False,False,False,False,False,False,False,,,False,False,False,False,False
omb.gov,omb.gov,http://www.omb.gov,True,True,https://www.whitehouse.gov/omb,True,False,False,False,False,False,False,,,False,False,False,False,False
eop.gov,eop.gov,http://www.eop.gov,True,True,https://www.whitehouse.gov/redirected-from-eop,True,False,False,False,False,False,False,,,False,False,False,False,False
ondcp.gov,ondcp.gov,http://www.ondcp.gov,True,True,https://www.whitehouse.gov/ondcp,True,False,False,False,False,False,False,,,False,False,False,False,False
ostp.gov,ostp.gov,http://www.ostp.gov,True,True,https://www.whitehouse.gov/administration/eop/ostp,True,False,False,False,False,False,False,,,False,False,False,False,False
astrongmiddleclass.gov,astrongmiddleclass.gov,http://www.astrongmiddleclass.gov,True,True,https://www.whitehouse.gov/strongmiddleclass,True,False,False,False,False,False,False,,,False,False,False,False,False
ugov.gov,ugov.gov,http://ugov.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
presidio.gov,presidio.gov,http://www.presidio.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
presidiotrust.gov,presidiotrust.gov,http://presidiotrust.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
letsmove.gov,letsmove.gov,http://www.letsmove.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
save.gov,save.gov,http://www.save.gov,True,True,https://www.whitehouse.gov/save-award,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
saveaward.gov,saveaward.gov,http://www.saveaward.gov,True,True,https://www.whitehouse.gov/save-award,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
greengov.gov,greengov.gov,http://greengov.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ustr.gov,ustr.gov,https://ustr.gov,True,False,,True,True,False,True,False,False,True,max-age=86400,86400,False,False,True,False,False
wh.gov,wh.gov,http://www.wh.gov,True,True,https://www.whitehouse.gov/,True,False,False,True,False,False,True,max-age=3600;includeSubDomains;preload,3600,True,False,False,False,False
fedcenter.gov,fedcenter.gov,https://www.fedcenter.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
whitehousedrugpolicy.gov,whitehousedrugpolicy.gov,http://www.whitehousedrugpolicy.gov,True,True,https://www.whitehouse.gov/ondcp,True,False,False,False,False,False,False,,,False,False,False,False,False
exim.gov,exim.gov,http://exim.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
paymentaccuracy.gov,paymentaccuracy.gov,https://paymentaccuracy.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
reachhigher.gov,reachhigher.gov,http://www.reachhigher.gov,True,True,https://www.whitehouse.gov/reach-higher,True,False,False,False,False,False,False,,,False,False,False,False,False
pci.gov,pci.gov,http://pci.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
broadband.gov,broadband.gov,http://www.broadband.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
broadbandmap.gov,broadbandmap.gov,http://broadbandmap.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
omblog.gov,omblog.gov,http://www.omblog.gov,True,True,https://www.whitehouse.gov/omb/blog,False,False,False,False,False,True,False,,,False,False,False,False,False
fcc.gov,fcc.gov,https://www.fcc.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
fccuniversity.gov,fccuniversity.gov,http://www.fccuniversity.gov,True,True,https://gm2.geolearning.com/geonext/fcc/login.geo,False,False,False,True,False,True,False,,,False,False,False,False,False
whitehouse.gov,whitehouse.gov,https://www.whitehouse.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
nbm.gov,nbm.gov,http://www.nbm.gov,True,True,http://www.broadbandmap.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
openinternet.gov,openinternet.gov,http://www.openinternet.gov,True,True,https://transition.fcc.gov/404.html,False,False,False,False,False,False,False,,,False,False,False,False,False
budget.gov,budget.gov,http://www.budget.gov,True,True,https://www.whitehouse.gov/omb,True,False,False,False,False,False,False,,,False,False,False,False,False
fdic.gov,fdic.gov,https://fdic.gov,True,False,,True,True,False,True,False,False,False,"""max-age=157680000""",,False,False,False,False,False
fdicbets.gov,fdicbets.gov,http://fdicbets.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nepa.gov,nepa.gov,http://nepa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
fdicig.gov,fdicig.gov,https://www.fdicig.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
fdicoig.gov,fdicoig.gov,http://www.fdicoig.gov,True,True,https://www.fdicig.gov/,False,False,False,True,False,True,False,,,False,False,False,False,False
fdicsales.gov,fdicsales.gov,http://fdicsales.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
lifeline.gov,lifeline.gov,http://www.lifeline.gov,True,True,https://www.fcc.gov/lifeline,False,False,False,False,False,False,False,,,False,False,False,False,False
dtv.gov,dtv.gov,http://www.dtv.gov,True,True,https://www.fcc.gov/digital-television,False,False,False,False,False,False,False,,,False,False,False,False,False
economicinclusion.gov,economicinclusion.gov,https://economicinclusion.gov,True,False,,True,True,False,True,False,False,False,"""max-age=157680000""",,False,False,False,False,False
fcsic.gov,fcsic.gov,http://fcsic.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
fca.gov,fca.gov,http://fca.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
fercalt.gov,fercalt.gov,http://fercalt.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
fhfa.gov,fhfa.gov,http://www.fhfa.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,True,False
eximcoop.gov,eximcoop.gov,http://eximcoop.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
harp.gov,harp.gov,http://harp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ofheo.gov,ofheo.gov,http://ofheo.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
hc.gov,hc.gov,http://hc.gov,True,True,https://www.healthcare.gov/,False,False,False,False,False,True,False,,,False,False,False,False,True
flra.gov,flra.gov,https://flra.gov,True,False,,True,True,False,True,False,False,True,max-age=15768000; includeSubDomains; preload,15768000,True,True,True,False,False
fmc.gov,fmc.gov,http://www.fmc.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
fmcs.gov,fmcs.gov,https://fmcs.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
fhfb.gov,fhfb.gov,http://fhfb.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
fdicseguro.gov,fdicseguro.gov,http://fdicseguro.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
federalreserve.gov,federalreserve.gov,http://www.federalreserve.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
federalreserve100.gov,federalreserve100.gov,http://federalreserve100.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
federalreserve2013.gov,federalreserve2013.gov,http://federalreserve2013.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
strongmiddleclass.gov,strongmiddleclass.gov,http://www.strongmiddleclass.gov,True,True,https://www.whitehouse.gov/strongmiddleclass,True,False,False,False,False,False,False,,,False,False,False,False,False
federalreservecentennialcelebration.gov,federalreservecentennialcelebration.gov,http://federalreservecentennialcelebration.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
federalreserveconsumerhelp.gov,federalreserveconsumerhelp.gov,http://federalreserveconsumerhelp.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
myfdicinsurance.gov,myfdicinsurance.gov,http://myfdicinsurance.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ffiec.gov,ffiec.gov,http://www.ffiec.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
frb.fed.us,fed.us,http://frb.fed.us,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
