Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preloaded
irs.gov,irs.gov,https://www.irs.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False
irsauctions.gov,irsauctions.gov,http://www.irsauctions.gov,True,True,https://www.treasury.gov/auctions/irs/index.html,False,False,False,False,False,True,False,False,,,False,False,False
irsnet.gov,irsnet.gov,http://irsnet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
irssales.gov,irssales.gov,http://www.irssales.gov,True,True,https://www.treasury.gov/auctions/irs/index.html,False,False,False,False,False,True,False,False,,,False,False,False
irsvideos.gov,irsvideos.gov,https://irsvideos.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
ise.gov,ise.gov,http://www.ise.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
isitdoneyet.gov,isitdoneyet.gov,https://www.isitdoneyet.gov,True,True,https://www.fsis.usda.gov/wps/portal/fsis/topics/food-safety-education/teach-others/fsis-educational-campaigns/is-it-done-yet,True,True,False,True,False,False,False,False,,,False,False,False
isotope.gov,isotope.gov,http://isotope.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
isotopes.gov,isotopes.gov,http://isotopes.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
istac.gov,istac.gov,http://istac.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
itap.gov,itap.gov,https://www.itap.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False
itc.gov,itc.gov,http://itc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
itdashboard.gov,itdashboard.gov,http://itdashboard.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
itds.gov,itds.gov,http://itds.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
itis.gov,itis.gov,https://www.itis.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,False,False,False
itrd.gov,itrd.gov,http://www.itrd.gov,True,True,https://www.nitrd.gov/,False,False,False,True,False,True,False,False,,,False,False,False
its.gov,its.gov,https://www.its.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
jamesmadison.gov,jamesmadison.gov,http://www.jamesmadison.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
jccbi.gov,jccbi.gov,http://jccbi.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
jccs.gov,jccs.gov,http://www.jccs.gov,True,False,,False,False,False,True,True,False,False,False,,,False,False,False
jct.gov,jct.gov,https://www.jct.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
jem.gov,jem.gov,https://jem.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
jewishheritage.gov,jewishheritage.gov,http://jewishheritage.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
jewishheritagemonth.gov,jewishheritagemonth.gov,http://jewishheritagemonth.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
jimmycarterlibrary.gov,jimmycarterlibrary.gov,http://jimmycarterlibrary.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
jobcorps.gov,jobcorps.gov,http://www.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False
joiningforces.gov,joiningforces.gov,http://www.joiningforces.gov,True,True,https://www.whitehouse.gov/joiningforces,True,False,False,False,False,False,False,False,,,False,False,False
judicialconference.gov,judicialconference.gov,http://www.judicialconference.gov,True,True,http://www.uscourts.gov/about-federal-courts/governance-judicial-conference,False,False,False,False,False,True,False,False,,,False,False,False
juniorforestranger.gov,juniorforestranger.gov,http://juniorforestranger.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
jusfc.gov,jusfc.gov,http://www.jusfc.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
justice.gov,justice.gov,https://www.justice.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000;,31536000,False,False,False
justthinktwice.gov,justthinktwice.gov,https://www.justthinktwice.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=63072000; includeSubdomains;, max-age=400;includeSubDomains",63072000,True,False,False
juvenilecouncil.gov,juvenilecouncil.gov,http://juvenilecouncil.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
jwod.gov,jwod.gov,http://jwod.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
kapl.gov,kapl.gov,http://kapl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
kids.gov,kids.gov,http://www.kids.gov,True,True,https://kids.usa.gov/,True,False,False,False,False,False,False,False,,,False,False,False
klamathrestoration.gov,klamathrestoration.gov,https://klamathrestoration.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,True
knowthefactsfirst.gov,knowthefactsfirst.gov,http://knowthefactsfirst.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
labor.gov,labor.gov,http://www.labor.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
lacoast.gov,lacoast.gov,https://www.lacoast.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
landfire.gov,landfire.gov,http://landfire.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
landimaging.gov,landimaging.gov,http://www.landimaging.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lanl.gov,lanl.gov,http://lanl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
latinofarmerclaims.gov,latinofarmerclaims.gov,https://www.latinofarmerclaims.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
law.gov,law.gov,http://www.law.gov,True,True,http://www.loc.gov/law/,False,False,False,False,False,True,False,False,,,False,False,False
lbl.gov,lbl.gov,http://www.lbl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lca.gov,lca.gov,https://lca.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
lcacommons.gov,lcacommons.gov,https://www.lcacommons.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=63072000; includeSubDomains, max-age=63072000; includeSubDomains",63072000,True,False,False
lcrmscp.gov,lcrmscp.gov,http://www.lcrmscp.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
lctl.gov,lctl.gov,http://lctl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
learnandserve.gov,learnandserve.gov,http://www.learnandserve.gov,True,True,https://www.nationalservice.gov/,False,False,False,False,False,False,False,False,,,False,False,False
learnatf.gov,learnatf.gov,https://www.learnatf.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,False,False,False
learndoj.gov,learndoj.gov,https://www.learndoj.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,False,False,False
learnperformance.gov,learnperformance.gov,http://www.learnperformance.gov,True,True,https://www.PIC.gov/,True,False,False,True,False,False,False,False,,,False,False,False
leo.gov,leo.gov,http://leo.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lep.gov,lep.gov,https://www.lep.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
letgirlslearn.gov,letgirlslearn.gov,https://letgirlslearn.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
letsmove.gov,letsmove.gov,http://www.letsmove.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
libraryofcongress.gov,libraryofcongress.gov,http://www.libraryofcongress.gov,True,True,https://www.loc.gov/,False,False,False,False,False,True,False,False,,,False,False,False
lifeline.gov,lifeline.gov,http://www.lifeline.gov,True,True,https://www.fcc.gov/general/lifeline-program-low-income-consumers,False,False,False,False,False,False,False,False,,,False,False,False
lis.gov,lis.gov,http://www.lis.gov,True,True,https://www.congress.gov/,True,False,True,False,False,False,False,False,,,False,False,False
listenstoyou.gov,listenstoyou.gov,http://listenstoyou.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
listo.gov,listo.gov,https://www.listo.gov,True,True,https://www.ready.gov/es,True,True,False,False,False,False,False,False,,,False,False,False
literacy.gov,literacy.gov,http://www.literacy.gov,True,True,http://read.gov/,False,False,False,False,False,True,False,False,,,False,False,False
llis.gov,llis.gov,https://www.llis.gov,True,True,https://www.fema.gov/lessons-learned-information-sharing-program,True,True,False,True,False,False,False,False,,,False,False,False
llnl.gov,llnl.gov,https://www.llnl.gov,True,False,,True,True,False,True,False,False,False,False,,,True,False,False
lmrcouncil.gov,lmrcouncil.gov,https://lmrcouncil.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False
lmvsci.gov,lmvsci.gov,https://lmvsci.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
loc.gov,loc.gov,https://loc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
locatorplus.gov,locatorplus.gov,https://locatorplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
loctps.gov,loctps.gov,http://www.loctps.gov,True,True,http://www.loc.gov/teachers/tps/,False,False,False,False,False,True,False,False,,,False,False,False
login.gov,login.gov,https://www.login.gov,True,True,https://pages.18f.gov/identity-intro/,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
longtermcare.gov,longtermcare.gov,http://longtermcare.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
lps.gov,lps.gov,http://www.lps.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lsc.gov,lsc.gov,http://lsc.gov,True,False,,False,False,False,False,True,True,True,False,,,False,False,False
macpac.gov,macpac.gov,https://www.macpac.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
mail.gov,mail.gov,http://www.mail.gov,True,True,https://www.usps.com/,False,False,False,False,False,False,False,False,,,False,False,False
majorityleader.gov,majorityleader.gov,http://www.majorityleader.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
majoritywhip.gov,majoritywhip.gov,http://www.majoritywhip.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
makinghomeaffordable.gov,makinghomeaffordable.gov,http://www.makinghomeaffordable.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
malwareinvestigator.gov,malwareinvestigator.gov,http://www.malwareinvestigator.gov,True,False,,True,False,False,True,False,False,False,True,max-age=15768000; includeSubDomains,15768000,False,False,False
manufacturing.gov,manufacturing.gov,https://www.manufacturing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
marine.gov,marine.gov,https://marine.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
marinecadastre.gov,marinecadastre.gov,http://marinecadastre.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
max.gov,max.gov,http://www.max.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
mbda.gov,mbda.gov,http://www.mbda.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
mcc.gov,mcc.gov,https://mcc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
mcctest.gov,mcctest.gov,http://mcctest.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
mda.gov,mda.gov,http://mda.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
medalofvalor.gov,medalofvalor.gov,https://www.medalofvalor.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False
medicaid.gov,medicaid.gov,https://www.medicaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
medicalcountermeasures.gov,medicalcountermeasures.gov,https://www.medicalcountermeasures.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
medicalreservecorps.gov,medicalreservecorps.gov,http://www.medicalreservecorps.gov,True,True,https://mrc.hhs.gov/HomePage/,False,False,False,True,False,True,False,False,,,False,False,False
medicare.gov,medicare.gov,https://www.medicare.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
medline.gov,medline.gov,http://medline.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
medlineplus.gov,medlineplus.gov,https://medlineplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
medpac.gov,medpac.gov,http://medpac.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
mentalhealth.gov,mentalhealth.gov,https://www.mentalhealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,True,True,False
mentor.gov,mentor.gov,http://www.mentor.gov,True,True,https://www.serve.gov/mentor,False,False,False,False,False,False,False,False,,,False,False,False
mesh.gov,mesh.gov,http://www.mesh.gov,True,True,https://meshb.nlm.nih.gov/#/fieldSearch,False,False,False,True,False,True,False,False,,,False,False,False
methresources.gov,methresources.gov,http://methresources.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
mgi.gov,mgi.gov,https://mgi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False
mha.gov,mha.gov,http://www.mha.gov,True,True,https://www.makinghomeaffordable.gov/pages/default.aspx,False,False,False,False,False,True,False,False,,,False,False,False
mimedicare.gov,mimedicare.gov,https://www.mimedicare.gov,True,True,https://es.mymedicare.gov/default.aspx?Lang=es-mx,True,True,False,True,False,False,False,False,,,False,False,False
mitigationcommission.gov,mitigationcommission.gov,http://www.mitigationcommission.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
mlkday.gov,mlkday.gov,http://www.mlkday.gov,True,True,https://www.nationalservice.gov/mlkday,False,False,False,False,False,False,False,False,,,False,False,False
mmc.gov,mmc.gov,https://www.mmc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
mms.gov,mms.gov,http://mms.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
mojavedata.gov,mojavedata.gov,https://www.mojavedata.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
moneyfactory.gov,moneyfactory.gov,http://moneyfactory.gov,True,False,,True,False,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False
moneyfactorystore.gov,moneyfactorystore.gov,http://www.moneyfactorystore.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
mrlc.gov,mrlc.gov,http://www.mrlc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
msb.gov,msb.gov,http://www.msb.gov,True,True,https://www.fincen.gov/,False,False,False,True,False,True,False,False,,,False,False,False
msha.gov,msha.gov,https://www.msha.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,False,False,False
mspb.gov,mspb.gov,http://www.mspb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
mtbs.gov,mtbs.gov,http://mtbs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
mtmc.gov,mtmc.gov,http://mtmc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
mycreditunion.gov,mycreditunion.gov,http://www.mycreditunion.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
myfdic.gov,myfdic.gov,https://www.myfdic.gov,True,True,https://www.fdic.gov/,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False
myfdicinsurance.gov,myfdicinsurance.gov,https://myfdicinsurance.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False
myira.gov,myira.gov,https://www.myira.gov,True,False,,False,True,False,False,False,True,False,False,,,False,False,False
mymedicare.gov,mymedicare.gov,https://www.mymedicare.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
mymoney.gov,mymoney.gov,http://www.mymoney.gov,True,False,,False,False,True,False,False,True,False,False,,,False,False,False
mynextmove.gov,mynextmove.gov,http://mynextmove.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
mypay.gov,mypay.gov,http://mypay.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
myplate.gov,myplate.gov,http://www.myplate.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
myra.gov,myra.gov,https://myra.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=63072000; includeSubdomains;, max-age=31536000",63072000,True,False,False
myusps.gov,myusps.gov,http://myusps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
nafri.gov,nafri.gov,http://nafri.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
nagb.gov,nagb.gov,https://nagb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
namus.gov,namus.gov,http://www.namus.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nano.gov,nano.gov,http://www.nano.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
nara-at-work.gov,nara-at-work.gov,http://nara-at-work.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
nara.gov,nara.gov,http://www.nara.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
nasa.gov,nasa.gov,https://www.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
nationalbank.gov,nationalbank.gov,http://www.nationalbank.gov,True,True,https://www.banknet.gov/,False,False,False,True,False,True,False,False,,,False,False,False
nationalbankhelp.gov,nationalbankhelp.gov,http://nationalbankhelp.gov,True,False,,True,False,False,True,False,False,False,True,max-age=469152000; includesSubDomains,469152000,False,False,False
nationalbanknet.gov,nationalbanknet.gov,http://nationalbanknet.gov,True,False,,True,False,False,True,False,False,False,True,max-age=469152000; includesSubDomains,469152000,False,False,False
nationalchildrensstudy.gov,nationalchildrensstudy.gov,http://nationalchildrensstudy.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
nationalgangcenter.gov,nationalgangcenter.gov,https://www.nationalgangcenter.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
nationalhousing.gov,nationalhousing.gov,http://nationalhousing.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nationalhousinglocator.gov,nationalhousinglocator.gov,http://nationalhousinglocator.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nationalmap.gov,nationalmap.gov,http://nationalmap.gov,True,False,,True,False,False,False,False,False,False,True,max-age=3600; includeSubDomains;,3600,True,False,False
nationalresourcedirectory.gov,nationalresourcedirectory.gov,http://nationalresourcedirectory.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
nationalservice.gov,nationalservice.gov,https://www.nationalservice.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
nationalservicegear.gov,nationalservicegear.gov,http://nationalservicegear.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
nationalserviceresources.gov,nationalserviceresources.gov,http://www.nationalserviceresources.gov,True,True,https://www.nationalservice.gov/resources,False,False,False,False,False,False,False,False,,,False,False,False
nationsreportcard.gov,nationsreportcard.gov,http://nationsreportcard.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
nativeamericanheritagemonth.gov,nativeamericanheritagemonth.gov,http://nativeamericanheritagemonth.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
nativeonestop.gov,nativeonestop.gov,https://www.nativeonestop.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
navycash.gov,navycash.gov,http://navycash.gov,True,True,https://www.fiscal.treasury.gov/fsservices/gov/pmt/navyMarineCash/navyMarineCash_home.htm,False,False,False,False,False,False,False,False,,,False,False,False
nbc.gov,nbc.gov,https://www.nbc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
nbib.gov,nbib.gov,http://www.nbib.gov,True,True,https://nbib.opm.gov/,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False
nbm.gov,nbm.gov,http://www.nbm.gov,True,True,http://www.broadbandmap.gov/,False,False,False,False,False,True,False,False,,,False,False,False
nbrc.gov,nbrc.gov,http://www.nbrc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nccrc.gov,nccrc.gov,http://nccrc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
nccs.gov,nccs.gov,http://nccs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ncd.gov,ncd.gov,http://ncd.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
ncifcrf.gov,ncifcrf.gov,https://www.ncifcrf.gov,True,True,https://ncifrederick.cancer.gov/,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
ncirc.gov,ncirc.gov,https://ncirc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
ncix.gov,ncix.gov,http://www.ncix.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False
ncjrs.gov,ncjrs.gov,https://www.ncjrs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
ncpc.gov,ncpc.gov,https://www.ncpc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,True
ncpw.gov,ncpw.gov,https://www.ncpw.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
ncr.gov,ncr.gov,http://ncr.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ncrc.gov,ncrc.gov,http://ncrc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ncsc.gov,ncsc.gov,https://www.ncsc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
nctc.gov,nctc.gov,https://www.nctc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
ncua.gov,ncua.gov,https://www.ncua.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False
nea.gov,nea.gov,http://www.nea.gov,True,True,https://www.arts.gov/,False,False,False,False,False,True,False,False,,,False,False,False
neglecteddiseases.gov,neglecteddiseases.gov,https://www.neglecteddiseases.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
neh.gov,neh.gov,https://www.neh.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
nehrp.gov,nehrp.gov,http://nehrp.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nel.gov,nel.gov,http://www.nel.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
nemi.gov,nemi.gov,https://www.nemi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False
nepa.gov,nepa.gov,http://www.nepa.gov,True,True,https://ceq.doe.gov,False,False,False,False,False,False,False,False,,,False,False,False
nersc.gov,nersc.gov,http://www.nersc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
networx.gov,networx.gov,http://networx.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
neup.gov,neup.gov,http://www.neup.gov,True,True,https://neup.inl.gov/SitePages/Home.aspx,False,False,False,False,False,False,False,False,,,False,False,False
newmoney.gov,newmoney.gov,http://www.newmoney.gov,True,True,https://uscurrency.gov/,False,False,False,True,False,True,False,False,,,False,False,False
nfpors.gov,nfpors.gov,https://nfpors.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
nga.gov,nga.gov,http://www.nga.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
ngc.gov,ngc.gov,https://ngc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=16070400; includeSubDomains,16070400,True,False,False
nhl.gov,nhl.gov,http://nhl.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nhtsa.gov,nhtsa.gov,http://www.nhtsa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
nic.gov,nic.gov,http://www.nic.gov,True,True,https://www.dotgov.gov/portal/web/dotgov;jsessionid=hq1LYJyQCGBq00tChncG5CjnTgQFSp8c2vFnfkJVqwWBpLwLnbvQFJq9sphFvFQYTRJ2QZXxTTmJVnW2KpLW4y8fwLKlnTh1fk90C1VGQ84S1wLMCJ1ydFnTS4fV1lFs!-721835674!1481208512859,True,False,False,True,False,False,False,False,,,False,False,False
nicic.gov,nicic.gov,http://nicic.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nicsezcheckfbi.gov,nicsezcheckfbi.gov,https://www.nicsezcheckfbi.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000;,63072000,False,False,False
niem.gov,niem.gov,https://www.niem.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
nifc.gov,nifc.gov,https://www.nifc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
nigc.gov,nigc.gov,http://www.nigc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nih.gov,nih.gov,https://www.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
nihseniorhealth.gov,nihseniorhealth.gov,https://nihseniorhealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
nij.gov,nij.gov,http://nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
niosh.gov,niosh.gov,http://www.niosh.gov,True,True,http://www.cdc.gov/niosh/,False,False,False,False,False,True,False,False,,,False,False,False
nist.gov,nist.gov,https://www.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
nitrd.gov,nitrd.gov,https://nitrd.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
nixonlibrary.gov,nixonlibrary.gov,https://www.nixonlibrary.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
nlm.gov,nlm.gov,https://www.nlm.gov,True,True,https://www.nlm.nih.gov/,False,True,False,True,False,True,False,False,,,False,False,False
nlrb.gov,nlrb.gov,https://www.nlrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False
nls.gov,nls.gov,http://nls.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nmb.gov,nmb.gov,http://www.nmb.gov,True,False,,False,False,True,False,True,False,False,False,,,False,False,False
nmcourt.fed.us,fed.us,http://nmcourt.fed.us,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
nmsc.gov,nmsc.gov,http://www.nmsc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nmvtis.gov,nmvtis.gov,http://www.nmvtis.gov,True,True,https://www.vehiclehistory.gov/,False,False,False,True,False,True,False,False,,,False,False,False
nnlm.gov,nnlm.gov,https://nnlm.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000;,63072000,False,False,False
nnss.gov,nnss.gov,http://nnss.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
noaa.gov,noaa.gov,http://www.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
nolaenvironmental.gov,nolaenvironmental.gov,https://www.nolaenvironmental.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
notalone.gov,notalone.gov,http://www.notalone.gov,True,True,https://www.justice.gov/ovw/protecting-students-sexual-assault,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
nps.gov,nps.gov,https://www.nps.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
