Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preloaded
landfiredev.cr.usgs.gov,usgs.gov,https://landfiredev.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
landing.app.cloud.gov,cloud.gov,https://landing.app.cloud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
landsat-cal.gsfc.nasa.gov,nasa.gov,https://landsat-cal.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
landsat-dev.cr.usgs.gov,usgs.gov,http://landsat-dev.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
landsat-evolve.cr.usgs.gov,usgs.gov,http://landsat-evolve.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
landsat.cr.usgs.gov,usgs.gov,http://landsat.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
landsat.gsfc.nasa.gov,nasa.gov,http://landsat.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
landsat.usgs.gov,usgs.gov,http://landsat.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
landsat.visibleearth.nasa.gov,nasa.gov,http://landsat.visibleearth.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
landsat7.usgs.gov,usgs.gov,http://landsat7.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
landsatlook.usgs.gov,usgs.gov,https://landsatlook.usgs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
landscape.jpl.nasa.gov,nasa.gov,http://landscape.jpl.nasa.gov,True,False,,True,False,True,True,False,False,False,False,,,False,False,False
landslides.cr.usgs.gov,usgs.gov,http://landslides.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
landslides.usgs.gov,usgs.gov,http://landslides.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
landval.gsfc.nasa.gov,nasa.gov,https://landval.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False
languages.dev.usembassy.gov,usembassy.gov,https://www.languages.dev.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://accounts.google.com/o/oauth2/v2/auth?scope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DnGoEeraAsHCh8eWiweq_Dv9lNg4%26redirect_uri%3Dhttps://dev.usembassy.gov/redirect_uri%26nonce%3DX0E4gql6ffTE1tAi8-FhRb7eja3DwzTtsPr1QU-0pW8%26client_id%3D958249280970-3kk9u262o07tkovesdi0v1fp3mt10s9e.apps.googleusercontent.com%26from_login%3D1%26as%3D-6667041e7d4fb0b2&oauth=1&sarp=1&scc=1,False,True,False,True,False,True,False,False,,,False,False,False
languages.edit.usembassy.gov,usembassy.gov,https://www.languages.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3D7hNrRlOYxwMfk_EDe2lQzMS_hJ8%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DRszxSh8Df3givVWmU1X_Zvu6M2nOG9eGFBoZmfdqSU4%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-5a88573d57aa5919&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
larc-exchange.larc.nasa.gov,nasa.gov,https://larc-exchange.larc.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
las.pfeg.noaa.gov,noaa.gov,http://las.pfeg.noaa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lasersdbw.larc.nasa.gov,nasa.gov,https://lasersdbw.larc.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
lasirs.larc.nasa.gov,nasa.gov,https://lasirs.larc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
lasvegas.va.gov,va.gov,http://www.lasvegas.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
launchportal.arc.nasa.gov,nasa.gov,https://launchportal.arc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
lauren.epact-stage.nrel.gov,nrel.gov,http://lauren.epact-stage.nrel.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
law101.training.nij.gov,nij.gov,http://law101.training.nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lazysmurf.ncsl.nist.gov,nist.gov,http://lazysmurf.ncsl.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lb.edit.usembassy.gov,usembassy.gov,https://www.lb.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3Dv5SOgvcRAT1HukAkIL7HrLzCpOI%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DQsh9thIadZUK1NYZ9cGzyhCKuFQagQus1KS6mJXLmQk%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-7db9b95ce1054d75&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lbpw.larc.nasa.gov,nasa.gov,https://lbpw.larc.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
lca.opm.gov,opm.gov,http://lca.opm.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lca.usgs.gov,usgs.gov,http://lca.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
lcdp.noaa.gov,noaa.gov,http://lcdp.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
ld.hq.nasa.gov,nasa.gov,http://ld.hq.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
ldas.gsfc.nasa.gov,nasa.gov,http://ldas.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
ldcm-cal.gsfc.nasa.gov,nasa.gov,http://ldcm-cal.gsfc.nasa.gov,True,True,,False,False,False,True,False,False,False,False,,,False,False,False
leadership.opm.gov,opm.gov,https://leadership.opm.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
leap.nasa.gov,nasa.gov,https://leap.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
learn.nlm.nih.gov,nih.gov,https://learn.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
learnqa.nlm.nih.gov,nih.gov,http://learnqa.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
leavenworth.va.gov,va.gov,http://www.leavenworth.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
leb.epa.gov,epa.gov,http://leb.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lebanon.usembassy.gov,usembassy.gov,https://lebanon.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
lebanon.va.gov,va.gov,http://www.lebanon.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
legacy.peacecorps.gov,peacecorps.gov,http://legacy.peacecorps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lehd.ces.census.gov,census.gov,http://lehd.ces.census.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lep-pds.gsfc.nasa.gov,nasa.gov,http://lep-pds.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lep694.gsfc.nasa.gov,nasa.gov,http://lep694.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
letraining.adv.training.nij.gov,nij.gov,http://letraining.adv.training.nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
letraining.training.nij.gov,nij.gov,http://letraining.training.nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lexington.va.gov,va.gov,http://www.lexington.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lfextracta.cr.usgs.gov,usgs.gov,http://lfextracta.cr.usgs.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
lfextractb.cr.usgs.gov,usgs.gov,http://lfextractb.cr.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lhcpub1.nlm.nih.gov,nih.gov,https://lhcpub1.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
lhcpub2.nlm.nih.gov,nih.gov,https://lhcpub2.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
lhea.gsfc.nasa.gov,nasa.gov,http://lhea.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lhncbc.nlm.nih.gov,nih.gov,https://lhncbc.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
lhncbc.wip.nlm.nih.gov,nih.gov,https://lhncbc.wip.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
li-public.fmcsa.dot.gov,dot.gov,http://li-public.fmcsa.dot.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
li.fmcsa.dot.gov,dot.gov,http://li.fmcsa.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
liaisons.usgs.gov,usgs.gov,http://liaisons.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lib.noaa.gov,noaa.gov,http://www.lib.noaa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
lib.nwfsc.noaa.gov,noaa.gov,https://lib.nwfsc.noaa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
library.arc.nasa.gov,nasa.gov,http://library.arc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
library.gsfc.nasa.gov,nasa.gov,http://library.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
library.usgs.gov,usgs.gov,http://library.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
libreville.usembassy.gov,usembassy.gov,https://libreville.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False
libya.usembassy.gov,usembassy.gov,https://libya.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False
lidarradar.jpl.nasa.gov,nasa.gov,http://lidarradar.jpl.nasa.gov,True,False,,True,False,True,True,False,False,False,False,,,False,False,False
liechtenstein.usvpp.gov,usvpp.gov,https://liechtenstein.usvpp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
lightningsafety.noaa.gov,noaa.gov,http://www.lightningsafety.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lilongwe.usembassy.gov,usembassy.gov,https://lilongwe.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
lima.usgs.gov,usgs.gov,http://lima.usgs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
linden.nesc.epa.gov,epa.gov,http://linden.nesc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lis-dev.gsfc.nasa.gov,nasa.gov,http://lis-dev.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lis.gsfc.nasa.gov,nasa.gov,http://lis.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
lisa.gsfc.nasa.gov,nasa.gov,http://lisa.gsfc.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lisa.nasa.gov,nasa.gov,http://lisa.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
lists.nasa.gov,nasa.gov,https://lists.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False
listserv.opm.gov,opm.gov,https://www.listserv.opm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
listserv.va.gov,va.gov,http://listserv.va.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
littlerock.va.gov,va.gov,http://www.littlerock.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lk.edit.usembassy.gov,usembassy.gov,https://www.lk.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DMDfC_gz4RVkIAsvLD0x4YEiLNko%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3Dv-TmdHbJ-gHyFlBEIvdTnhVJj7m5sx0xkcXXdYV5wCA%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-7f591d0f08382a93&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lk.usembassy.gov,usembassy.gov,https://lk.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
llis.nasa.gov,nasa.gov,https://llis.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
lmr.nasa.gov,nasa.gov,https://lmr.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
local-appsqa-1.nlm.nih.gov,nih.gov,https://local-appsqa-1.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-dailymed-1.nlm.nih.gov,nih.gov,http://local-dailymed-1.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-dailymed.nlm.nih.gov,nih.gov,http://local-dailymed.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-dcms-1.nlm.nih.gov,nih.gov,https://local-dcms-1.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-dcms-2.nlm.nih.gov,nih.gov,https://local-dcms-2.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-dcms.nlm.nih.gov,nih.gov,https://local-dcms.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-id-1.nlm.nih.gov,nih.gov,http://local-id-1.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-searchqa-1.nlm.nih.gov,nih.gov,http://local-searchqa-1.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-srch-10.nlm.nih.gov,nih.gov,http://local-srch-10.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-video.state.gov,state.gov,http://local-video.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-volcanoes.usgs.gov,usgs.gov,http://local-volcanoes.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local-www-1.nlm.nih.gov,nih.gov,https://local-www-1.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-www.nlm.nih.gov,nih.gov,https://local-www.nlm.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
local-wwwcfdev-1.nlm.nih.gov,nih.gov,http://local-wwwcfdev-1.nlm.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.ansible.1.doj.gov,doj.gov,http://local.ansible.1.doj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.ansible.doj.gov,doj.gov,http://local.ansible.doj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.benefits.gov,benefits.gov,http://local.benefits.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.blog.aids.gov,aids.gov,http://local.blog.aids.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.blog.dol.gov,dol.gov,http://local.blog.dol.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.dev-www.crimesolutions.gov,crimesolutions.gov,http://local.dev-www.crimesolutions.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.healthymeals.nal.usda.gov,usda.gov,http://local.healthymeals.nal.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.justice.doj.gov,doj.gov,http://local.justice.doj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.nativeonestop.gov,nativeonestop.gov,http://local.nativeonestop.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.professionalstandards.fns.usda.gov,usda.gov,http://local.professionalstandards.fns.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.snaped.fns.usda.gov,usda.gov,http://local.snaped.fns.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.stopfraud.doj.gov,doj.gov,http://local.stopfraud.doj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.va.gov,va.gov,http://local.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.wicnss.fns.usda.gov,usda.gov,http://local.wicnss.fns.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
local.www.opm.gov,opm.gov,http://local.www.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
localonly.nefsc.noaa.gov,noaa.gov,https://localonly.nefsc.noaa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
locator.aids.gov,aids.gov,https://locator.aids.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
locator.ice.gov,ice.gov,http://locator.ice.gov,True,False,,True,False,True,True,False,False,False,True,max-age=16070400; includeSubDomains,16070400,True,False,False
locators.geo.census.gov,census.gov,http://locators.geo.census.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
logi.usajobs.gov,usajobs.gov,https://www.logi.usajobs.gov,True,False,,False,True,False,True,False,True,False,False,,,True,False,False
login.dev.usajobs.gov,usajobs.gov,http://login.dev.usajobs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
login.sqa.usajobs.gov,usajobs.gov,http://login.sqa.usajobs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
login.test.usajobs.gov,usajobs.gov,https://login.test.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
login.uat.usajobs.gov,usajobs.gov,https://login.uat.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
login.usajobs.gov,usajobs.gov,https://login.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
lola.gsfc.nasa.gov,nasa.gov,https://lola.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
lomalinda.va.gov,va.gov,http://www.lomalinda.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
longbeach.va.gov,va.gov,http://www.longbeach.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lorehlt.nist.gov,nist.gov,https://lorehlt.nist.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000; includeSubdomains;",31536000,True,False,False
losangeles.va.gov,va.gov,http://www.losangeles.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
losrlupd02.cr.usgs.gov,usgs.gov,http://losrlupd02.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
louisville.va.gov,va.gov,http://www.louisville.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lovell.fhcc.va.gov,va.gov,http://www.lovell.fhcc.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lovingsupport.fns.usda.gov,usda.gov,https://lovingsupport.fns.usda.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
lowbandwidth.arh.noaa.gov,noaa.gov,http://lowbandwidth.arh.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lpdaac.usgs.gov,usgs.gov,https://lpdaac.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=1000,1000,False,False,False
lpvs.gsfc.nasa.gov,nasa.gov,https://lpvs.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False
lr.edit.usembassy.gov,usembassy.gov,https://www.lr.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3D0mFoYMxj4o_FWUPeAgzvLUbBSd0%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DlKzN5OMdgS0FmsnrpNa7SWdxGw1LJQCztzlL3aQCFeM%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D42b634ff70904154&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lr.usembassy.gov,usembassy.gov,https://lr.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
lrgs1.pn.usbr.gov,usbr.gov,http://lrgs1.pn.usbr.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lrgseddn3.cr.usgs.gov,usgs.gov,http://lrgseddn3.cr.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
lrs.adlnet.gov,adlnet.gov,https://lrs.adlnet.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
lrsl.gsfc.nasa.gov,nasa.gov,http://lrsl.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
lsc.usgs.gov,usgs.gov,http://www.lsc.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lsiexplorer.cr.usgs.gov,usgs.gov,http://lsiexplorer.cr.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
lspcountdown.ndc.nasa.gov,nasa.gov,http://lspcountdown.ndc.nasa.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False
lt.edit.usembassy.gov,usembassy.gov,https://www.lt.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DbGMDGiaPi-zHcZAEh72bLXm4eog%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DCPft8qiQmeB_p2WoBDCrpIPZL6Obp8zo-uAvjS6Xa-4%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-51f8ed3a70ea99b2&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lta.cr.usgs.gov,usgs.gov,https://lta.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
ltar.nal.usda.gov,usda.gov,https://ltar.nal.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False
ltdl.wr.usgs.gov,usgs.gov,https://ltdl.wr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
lu.edit.usembassy.gov,usembassy.gov,https://www.lu.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DF81EyadRiFH3UasC3DgSYCD2a0k%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3D0XtcmCLsaqKKm2148VktQTc8CP3Cah8TNaoeXVTrCZ4%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-3d9262626b7ca0af&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lunar.gsfc.nasa.gov,nasa.gov,https://lunar.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
lunarscience.arc.nasa.gov,nasa.gov,https://lunarscience.arc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
lunarscience.nasa.gov,nasa.gov,https://lunarscience.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
lunarvolatiles.nasa.gov,nasa.gov,https://lunarvolatiles.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
lunasox-dev.sci.gsfc.nasa.gov,nasa.gov,http://lunasox-dev.sci.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
lunasox.gsfc.nasa.gov,nasa.gov,http://lunasox.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
luxembourg.usembassy.gov,usembassy.gov,https://luxembourg.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False
lv.edit.usembassy.gov,usembassy.gov,https://www.lv.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3D-tzzOkuQ4sTEt435OHIJw8EeAnQ%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DchuPxv1Kuam6X18pm4JA7GPptY6-Zxd3D-FR5Sh1ho4%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D6465b931bda76b91&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
lv.usembassy.gov,usembassy.gov,https://lv.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
